Field Path,Type(s),Files Present,Total Occurrences,Null Count,Null %,Is List,List Info,Sample Values
data.content.playerStats.1436939.stats[2].stats.Blocks.key,str(1),1,1,0,0.0%,No,,['shot_blocks']
data.content.playerStats.1436939.stats[2].stats.Blocks.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1436939.stats[2].stats.Blocks.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1436939.stats[2].stats.Blocks.stat.value,int(1),1,1,0,0.0%,No,,[0]
data.content.playerStats.1436939.stats[2].stats.Clearances,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1436939.stats[2].stats.Clearances.key,str(1),1,1,0,0.0%,No,,['clearances']
data.content.playerStats.1436939.stats[2].stats.Clearances.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1436939.stats[2].stats.Clearances.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1436939.stats[2].stats.Clearances.stat.value,int(1),1,1,0,0.0%,No,,[0]
data.content.playerStats.1436939.stats[2].stats.Dribbled past,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1436939.stats[2].stats.Dribbled past.key,str(1),1,1,0,0.0%,No,,['dribbled_past']
data.content.playerStats.1436939.stats[2].stats.Dribbled past.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1436939.stats[2].stats.Dribbled past.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1436939.stats[2].stats.Dribbled past.stat.value,int(1),1,1,0,0.0%,No,,[0]
data.content.playerStats.1436939.stats[2].stats.Interceptions,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1436939.stats[2].stats.Interceptions.key,str(1),1,1,0,0.0%,No,,['interceptions']
data.content.playerStats.1436939.stats[2].stats.Interceptions.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1436939.stats[2].stats.Interceptions.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1436939.stats[2].stats.Interceptions.stat.value,int(1),1,1,0,0.0%,No,,[0]
data.content.playerStats.1436939.stats[2].stats.Recoveries,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1436939.stats[2].stats.Recoveries.key,str(1),1,1,0,0.0%,No,,['recoveries']
data.content.playerStats.1436939.stats[2].stats.Recoveries.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1436939.stats[2].stats.Recoveries.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1436939.stats[2].stats.Recoveries.stat.value,int(1),1,1,0,0.0%,No,,[2]
data.content.playerStats.1436939.stats[2].stats.Tackles,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1436939.stats[2].stats.Tackles.key,str(1),1,1,0,0.0%,No,,['matchstats.headers.tackles']
data.content.playerStats.1436939.stats[2].stats.Tackles.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1436939.stats[2].stats.Tackles.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1436939.stats[2].stats.Tackles.stat.value,int(1),1,1,0,0.0%,No,,[2]
data.content.playerStats.1436939.stats[2].title,str(1),1,1,0,0.0%,No,,['Defense']
data.content.playerStats.1436939.teamId,int(1),1,1,0,0.0%,No,,[8417]
data.content.playerStats.1436939.teamName,str(1),1,1,0,0.0%,No,,['Fredrikstad']
data.content.playerStats.1436939.usualPosition,int(1),1,1,0,0.0%,No,,[3]
data.content.playerStats.1440026,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440026.funFacts,list(1),1,1,0,0.0%,Yes,"min:0, max:0, avg:0.0",N/A
data.content.playerStats.1440026.id,int(1),1,1,0,0.0%,No,,[1440026]
data.content.playerStats.1440026.isGoalkeeper,bool(1),1,1,0,0.0%,No,,[True]
data.content.playerStats.1440026.name,str(1),1,1,0,0.0%,No,,['Cole Jensen']
data.content.playerStats.1440026.optaId,str(1),1,1,0,0.0%,No,,['612392']
data.content.playerStats.1440026.shirtNumber,str(1),1,1,0,0.0%,No,,['36']
data.content.playerStats.1440026.stats,list(1),1,1,0,0.0%,Yes,"min:0, max:0, avg:0.0",N/A
data.content.playerStats.1440026.teamId,int(1),1,1,0,0.0%,No,,[1121685]
data.content.playerStats.1440026.teamName,str(1),1,1,0,0.0%,No,,['Union Omaha']
data.content.playerStats.1440026.usualPosition,int(1),1,1,0,0.0%,No,,[0]
data.content.playerStats.1440046,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.funFacts,list(1),1,1,0,0.0%,Yes,"min:0, max:0, avg:0.0",N/A
data.content.playerStats.1440046.id,int(1),1,1,0,0.0%,No,,[1440046]
data.content.playerStats.1440046.isGoalkeeper,bool(1),1,1,0,0.0%,No,,[True]
data.content.playerStats.1440046.name,str(1),1,1,0,0.0%,No,,['Paul Walters']
data.content.playerStats.1440046.optaId,str(1),1,1,0,0.0%,No,,['7']
data.content.playerStats.1440046.positionId,int(1),1,1,0,0.0%,No,,[11]
data.content.playerStats.1440046.shirtNumber,str(1),1,1,0,0.0%,No,,['25']
data.content.playerStats.1440046.stats,list(1),1,1,0,0.0%,Yes,"min:1, max:1, avg:1.0",N/A
data.content.playerStats.1440046.stats[0],dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].key,str(1),1,1,0,0.0%,No,,['top_stats']
data.content.playerStats.1440046.stats[0].stats,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Accurate long balls,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Accurate long balls.key,str(1),1,1,0,0.0%,No,,['long_balls_accurate']
data.content.playerStats.1440046.stats[0].stats.Accurate long balls.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Accurate long balls.stat.total,int(1),1,1,0,0.0%,No,,[8]
data.content.playerStats.1440046.stats[0].stats.Accurate long balls.stat.type,str(1),1,1,0,0.0%,No,,['fractionWithPercentage']
data.content.playerStats.1440046.stats[0].stats.Accurate long balls.stat.value,int(1),1,1,0,0.0%,No,,[2]
data.content.playerStats.1440046.stats[0].stats.Accurate passes,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Accurate passes.key,str(1),1,1,0,0.0%,No,,['accurate_passes']
data.content.playerStats.1440046.stats[0].stats.Accurate passes.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Accurate passes.stat.total,int(1),1,1,0,0.0%,No,,[34]
data.content.playerStats.1440046.stats[0].stats.Accurate passes.stat.type,str(1),1,1,0,0.0%,No,,['fractionWithPercentage']
data.content.playerStats.1440046.stats[0].stats.Accurate passes.stat.value,int(1),1,1,0,0.0%,No,,[28]
data.content.playerStats.1440046.stats[0].stats.Acted as sweeper,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Acted as sweeper.key,str(1),1,1,0,0.0%,No,,['keeper_sweeper']
data.content.playerStats.1440046.stats[0].stats.Acted as sweeper.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Acted as sweeper.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.Acted as sweeper.stat.value,int(1),1,1,0,0.0%,No,,[0]
data.content.playerStats.1440046.stats[0].stats.Clearances,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Clearances.hideInPopupCard,bool(1),1,1,0,0.0%,No,,[True]
data.content.playerStats.1440046.stats[0].stats.Clearances.key,str(1),1,1,0,0.0%,No,,['clearances']
data.content.playerStats.1440046.stats[0].stats.Clearances.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Clearances.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.Clearances.stat.value,int(1),1,1,0,0.0%,No,,[0]
data.content.playerStats.1440046.stats[0].stats.Defensive actions,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Defensive actions.hideInPopupCard,bool(1),1,1,0,0.0%,No,,[True]
data.content.playerStats.1440046.stats[0].stats.Defensive actions.key,str(1),1,1,0,0.0%,No,,['defensive_actions']
data.content.playerStats.1440046.stats[0].stats.Defensive actions.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Defensive actions.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.Defensive actions.stat.value,int(1),1,1,0,0.0%,No,,[0]
data.content.playerStats.1440046.stats[0].stats.Diving save,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Diving save.key,str(1),1,1,0,0.0%,No,,['keeper_diving_save']
data.content.playerStats.1440046.stats[0].stats.Diving save.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Diving save.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.Diving save.stat.value,int(1),1,1,0,0.0%,No,,[2]
data.content.playerStats.1440046.stats[0].stats.FotMob rating,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.FotMob rating.key,str(1),1,1,0,0.0%,No,,['rating_title']
data.content.playerStats.1440046.stats[0].stats.FotMob rating.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.FotMob rating.stat.type,str(1),1,1,0,0.0%,No,,['double']
data.content.playerStats.1440046.stats[0].stats.FotMob rating.stat.value,float(1),1,1,0,0.0%,No,,[7.24]
data.content.playerStats.1440046.stats[0].stats.Fouls committed,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Fouls committed.hideInPopupCard,bool(1),1,1,0,0.0%,No,,[True]
data.content.playerStats.1440046.stats[0].stats.Fouls committed.key,str(1),1,1,0,0.0%,No,,['fouls']
data.content.playerStats.1440046.stats[0].stats.Fouls committed.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Fouls committed.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.Fouls committed.stat.value,int(1),1,1,0,0.0%,No,,[0]
data.content.playerStats.1440046.stats[0].stats.Goals conceded,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Goals conceded.key,str(1),1,1,0,0.0%,No,,['goals_conceded']
data.content.playerStats.1440046.stats[0].stats.Goals conceded.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Goals conceded.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.Goals conceded.stat.value,int(1),1,1,0,0.0%,No,,[1]
data.content.playerStats.1440046.stats[0].stats.High claim,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.High claim.key,str(1),1,1,0,0.0%,No,,['keeper_high_claim']
data.content.playerStats.1440046.stats[0].stats.High claim.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.High claim.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.High claim.stat.value,int(1),1,1,0,0.0%,No,,[0]
data.content.playerStats.1440046.stats[0].stats.Interceptions,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Interceptions.hideInPopupCard,bool(1),1,1,0,0.0%,No,,[True]
data.content.playerStats.1440046.stats[0].stats.Interceptions.key,str(1),1,1,0,0.0%,No,,['interceptions']
data.content.playerStats.1440046.stats[0].stats.Interceptions.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Interceptions.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.Interceptions.stat.value,int(1),1,1,0,0.0%,No,,[0]
data.content.playerStats.1440046.stats[0].stats.Minutes played,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Minutes played.key,str(1),1,1,0,0.0%,No,,['minutes_played']
data.content.playerStats.1440046.stats[0].stats.Minutes played.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Minutes played.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.Minutes played.stat.value,int(1),1,1,0,0.0%,No,,[90]
data.content.playerStats.1440046.stats[0].stats.Passes into final third,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Passes into final third.hideInPopupCard,bool(1),1,1,0,0.0%,No,,[True]
data.content.playerStats.1440046.stats[0].stats.Passes into final third.key,str(1),1,1,0,0.0%,No,,['passes_into_final_third']
data.content.playerStats.1440046.stats[0].stats.Passes into final third.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Passes into final third.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.Passes into final third.stat.value,int(1),1,1,0,0.0%,No,,[5]
data.content.playerStats.1440046.stats[0].stats.Punches,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Punches.key,str(1),1,1,0,0.0%,No,,['punches']
data.content.playerStats.1440046.stats[0].stats.Punches.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Punches.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.Punches.stat.value,int(1),1,1,0,0.0%,No,,[0]
data.content.playerStats.1440046.stats[0].stats.Recoveries,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Recoveries.key,str(1),1,1,0,0.0%,No,,['recoveries']
data.content.playerStats.1440046.stats[0].stats.Recoveries.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Recoveries.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.Recoveries.stat.value,int(1),1,1,0,0.0%,No,,[8]
data.content.playerStats.1440046.stats[0].stats.Saves,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Saves inside box,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Saves inside box.key,str(1),1,1,0,0.0%,No,,['saves_inside_box']
data.content.playerStats.1440046.stats[0].stats.Saves inside box.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Saves inside box.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.Saves inside box.stat.value,int(1),1,1,0,0.0%,No,,[4]
data.content.playerStats.1440046.stats[0].stats.Saves.key,str(1),1,1,0,0.0%,No,,['saves']
data.content.playerStats.1440046.stats[0].stats.Saves.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Saves.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.Saves.stat.value,int(1),1,1,0,0.0%,No,,[5]
data.content.playerStats.1440046.stats[0].stats.Shotmap,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Shotmap.key,null(1),1,1,1,100.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Shotmap.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Shotmap.stat.type,str(1),1,1,0,0.0%,No,,['boolean']
data.content.playerStats.1440046.stats[0].stats.Shotmap.stat.value,int(1),1,1,0,0.0%,No,,[1]
data.content.playerStats.1440046.stats[0].stats.Tackles,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Tackles.hideInPopupCard,bool(1),1,1,0,0.0%,No,,[True]
data.content.playerStats.1440046.stats[0].stats.Tackles.key,str(1),1,1,0,0.0%,No,,['matchstats.headers.tackles']
data.content.playerStats.1440046.stats[0].stats.Tackles.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Tackles.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.Tackles.stat.value,int(1),1,1,0,0.0%,No,,[0]
data.content.playerStats.1440046.stats[0].stats.Throws,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Throws.key,str(1),1,1,0,0.0%,No,,['player_throws']
data.content.playerStats.1440046.stats[0].stats.Throws.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Throws.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.Throws.stat.value,int(1),1,1,0,0.0%,No,,[6]
data.content.playerStats.1440046.stats[0].stats.Touches,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Touches.key,str(1),1,1,0,0.0%,No,,['touches']
data.content.playerStats.1440046.stats[0].stats.Touches.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Touches.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].stats.Touches.stat.value,int(1),1,1,0,0.0%,No,,[45]
data.content.playerStats.1440046.stats[0].stats.Was fouled,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Was fouled.hideInPopupCard,bool(1),1,1,0,0.0%,No,,[True]
data.content.playerStats.1440046.stats[0].stats.Was fouled.key,str(1),1,1,0,0.0%,No,,['was_fouled']
data.content.playerStats.1440046.stats[0].stats.Was fouled.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440046.stats[0].stats.Was fouled.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440046.stats[0].title,str(1),1,1,0,0.0%,No,,['Top stats']
data.content.playerStats.1440046.usualPosition,int(1),1,1,0,0.0%,No,,[0]
data.content.playerStats.1440050,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440050.funFacts,list(1),1,1,0,0.0%,Yes,"min:0, max:0, avg:0.0",N/A
data.content.playerStats.1440050.id,int(1),1,1,0,0.0%,No,,[1440050]
data.content.playerStats.1440050.isGoalkeeper,bool(1),1,1,0,0.0%,No,,[False]
data.content.playerStats.1440050.name,str(1),1,1,0,0.0%,No,,['Stiven Jimenez']
data.content.playerStats.1440050.optaId,str(1),1,1,0,0.0%,No,,['13']
data.content.playerStats.1440050.positionId,int(1),1,1,0,0.0%,No,,[66]
data.content.playerStats.1440050.shirtNumber,str(1),1,1,0,0.0%,No,,['37']
data.content.playerStats.1440050.stats,list(1),1,1,0,0.0%,Yes,"min:4, max:4, avg:4.0",N/A
data.content.playerStats.1440050.stats[0],dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440050.stats[0].key,str(1),1,1,0,0.0%,No,,['top_stats']
data.content.playerStats.1440050.stats[0].stats,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440050.stats[0].stats.Accurate passes,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440050.stats[0].stats.Accurate passes.key,str(1),1,1,0,0.0%,No,,['accurate_passes']
data.content.playerStats.1440050.stats[0].stats.Accurate passes.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440050.stats[0].stats.Accurate passes.stat.total,int(1),1,1,0,0.0%,No,,[41]
data.content.playerStats.1440050.stats[0].stats.Accurate passes.stat.type,str(1),1,1,0,0.0%,No,,['fractionWithPercentage']
data.content.playerStats.1440050.stats[0].stats.Accurate passes.stat.value,int(1),1,1,0,0.0%,No,,[37]
data.content.playerStats.1440050.stats[0].stats.Assists,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440050.stats[0].stats.Assists.key,str(1),1,1,0,0.0%,No,,['assists']
data.content.playerStats.1440050.stats[0].stats.Assists.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440050.stats[0].stats.Assists.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440050.stats[0].stats.Assists.stat.value,int(1),1,1,0,0.0%,No,,[0]
data.content.playerStats.1440050.stats[0].stats.Chances created,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440050.stats[0].stats.Chances created.key,str(1),1,1,0,0.0%,No,,['chances_created']
data.content.playerStats.1440050.stats[0].stats.Chances created.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440050.stats[0].stats.Chances created.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440050.stats[0].stats.Chances created.stat.value,int(1),1,1,0,0.0%,No,,[1]
data.content.playerStats.1440050.stats[0].stats.Defensive actions,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440050.stats[0].stats.Defensive actions.key,str(1),1,1,0,0.0%,No,,['defensive_actions']
data.content.playerStats.1440050.stats[0].stats.Defensive actions.stat,dict(1),1,1,0,0.0%,No,,N/A
data.content.playerStats.1440050.stats[0].stats.Defensive actions.stat.type,str(1),1,1,0,0.0%,No,,['integer']
data.content.playerStats.1440050.stats[0].stats.Defensive actions.stat.value,int(1),1,1,0,0.0%,No,,[7]
data.content.playerStats.1440050.stats[0].stats.FotMob rating,dict(1),1,1,0,0.0%,No,,N/A
